period_type,universe,investor,code,name,sell_volume,buy_volume,net_volume,sell_value,buy_value,net_value,source
weekly,KOSDAQ150,foreign,125490,한라캐스트,3149768,3486064,336296,37584914190,41269470640,3684556450,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,084370,유진테크,291331,318494,27163,39088201650,42732309550,3644107900,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,030530,원익홀딩스,3089034,3229303,140269,77428333125,80892691925,3464358800,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,005290,동진쎄미켐,186933,264641,77708,7553189675,10666275350,3113085675,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,033100,제룡전기,99656,160280,60624,4663145825,7520026375,2856880550,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,039030,이오테크닉스,164757,171808,7051,74594278250,77237732500,2643454250,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,277810,레인보우로보틱스,102464,107835,5371,43988895500,46591277000,2602381500,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,095610,테스,162011,174929,12918,21802390550,23616154700,1813764150,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,060250,NHN KCP,556377,686143,129766,7488516770,9155020330,1666503560,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,388720,유일로보틱스,31322,52280,20958,2145053250,3598596700,1453543450,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,232140,와이씨,1683119,1805497,122378,19834534900,21240603760,1406068860,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,074600,원익QnC,213947,265680,51733,5743140075,7137761475,1394621400,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,171090,선익시스템,45209,63436,18227,3139428700,4402411850,1262983150,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,078340,컴투스,124775,161552,36777,4237961625,5500341500,1262379875,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,278280,천보,58604,84430,25826,2179658725,3136730350,957071625,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,253590,네오셈,509879,583631,73752,6056195040,6951111640,894916600,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,358570,지아이이노베이션,938960,1033873,94913,8541604100,9416323275,874719175,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,475830,오름테라퓨틱,92225,116061,23836,4670401000,5530250100,859849100,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,420770,기가비스,433331,443319,9988,45855836850,46612961500,757124650,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,025320,시노펙스,460564,648698,188134,1760736508,2475380377,714643869,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,348210,넥스틴,90488,110261,19773,2796988525,3438276875,641288350,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,124500,아이티센글로벌,511512,536037,24525,15954574625,16459617400,505042775,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,015750,성우하이텍,213265,291972,78707,1275453800,1747816365,472362565,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,065350,신성델타테크,188797,200865,12068,5845381225,6222614975,377233750,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,121600,나노신소재,152533,162375,9842,7806579700,8182031550,375451850,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,140860,파크시스템스,41337,42702,1365,10479019750,10841343250,362323500,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,067160,SOOP,91118,98365,7247,3368261651,3642287626,274025975,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,036830,솔브레인홀딩스,171232,176745,5513,6993355725,7221894150,228538425,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,348370,엔켐,345270,357050,11780,7057866590,7281962450,224095860,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,101730,위메이드맥스,1678487,1724747,46260,8289721170,8439102303,149381133,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,032190,다우데이타,68608,75288,6680,1380966390,1518409430,137443040,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,039200,오스코텍,227084,230456,3372,8186347625,8316364200,130016575,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,272290,이녹스첨단소재,137929,142825,4896,2804213625,2905396450,101182825,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,194480,데브시스터즈,73314,79007,5693,1070622110,1155622075,84999965,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,025980,아난티,1605496,1626037,20541,8264135555,8341542655,77407100,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,009520,포스코엠텍,199273,201950,2677,2531081125,2572333360,41252235,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,0009K0,에임드바이오,315006,316622,1616,6934742050,6968454200,33712150,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,281740,레이크머티리얼즈,473933,474927,994,5067398605,5061800400,-5598205,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,214370,케어젠,133872,132898,-974,5457895375,5421190175,-36705200,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,025900,동화기업,59525,49498,-10027,415560470,346379710,-69180760,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,213420,덕산네오룩스,275019,270660,-4359,8299509500,8229261825,-70247675,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,214430,아이쓰리시스템,27493,26312,-1181,1654797300,1574337600,-80459700,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,215200,메가스터디교육,58596,55693,-2903,2036190050,1932133875,-104056175,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,263750,펄어비스,484644,480382,-4262,16876004200,16735752925,-140251275,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,352480,씨앤씨인터내셔널,26458,20123,-6335,581554500,440789400,-140765100,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,290650,엘앤씨바이오,250267,246170,-4097,11561303750,11402521625,-158782125,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,038500,삼표시멘트,404345,377714,-26631,2766580040,2584286095,-182293945,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,069080,웹젠,299133,277394,-21739,3315849895,3072733360,-243116535,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,089030,테크윙,638599,628779,-9820,28613688550,28330392700,-283295850,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,033500,동성화인텍,121247,101162,-20085,1999817915,1672410520,-327407395,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,036810,에프에스티,160390,148591,-11799,4248474550,3919731675,-328742875,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,183300,코미코,1389120,1369173,-19947,41062743125,40722622575,-340120550,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,036620,감성코퍼레이션,373994,283833,-90161,1413565518,1072999079,-340566439,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,323280,태성,275700,267781,-7919,12430352200,12087753725,-342598475,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,089970,브이엠,1631194,1625396,-5798,86199391750,85731727850,-467663900,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,253450,스튜디오드래곤,106760,84039,-22721,2264003175,1788230400,-475772775,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,035760,CJ ENM,228710,214363,-14347,8551793925,8012999650,-538794275,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,211050,인카금융서비스,130633,78836,-51797,1381169110,828132370,-553036740,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,293490,카카오게임즈,498509,434432,-64077,4714601140,4099774525,-614826615,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,082270,젬백스,300455,238529,-61926,3068094095,2449026270,-619067825,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,095660,네오위즈,109610,72796,-36814,1956374125,1297974390,-658399735,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,042000,카페24,130718,84605,-46113,2008030890,1314445225,-693585665,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,078600,대주전자재료,134560,125046,-9514,11616083250,10794257650,-821825600,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,007390,네이처셀,248849,214657,-34192,6187440800,5348487175,-838953625,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,082920,비츠로셀,1505594,1475779,-29815,43631795500,42784823750,-846971750,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,376300,디어유,112359,59520,-52839,1964200420,1052899585,-911300835,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,018290,브이티,267270,185205,-82065,3127194865,2161746810,-965448055,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,006730,서부T&D,500279,412955,-87324,5686887910,4712522200,-974365710,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,048410,현대바이오,1865349,1710122,-155227,12480595450,11463534815,-1017060635,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,060280,큐렉소,344693,218625,-126068,2797025640,1768157525,-1028868115,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,041190,우리기술투자,2133908,1951567,-182341,11604245970,10471748575,-1132497395,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,237690,에스티팜,140682,129071,-11611,12848998550,11671856650,-1177141900,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,030520,한컴,340211,273330,-66881,5963216080,4768836415,-1194379665,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,195940,HK이노엔,238965,207702,-31263,9416865175,8152753200,-1264111975,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,052400,코나아이,219378,186366,-33012,8462940750,7092301000,-1370639750,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,085660,차바이오텍,614029,433446,-180583,4828992220,3416279340,-1412712880,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,099320,쎄트렉아이,124109,106497,-17612,9350710450,7926358450,-1424352000,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,166090,하나머티리얼즈,170431,139564,-30867,9089429650,7402076050,-1687353600,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,056190,SFA,452066,386532,-65534,12493235425,10663722775,-1829512650,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,101490,에스앤에스텍,279268,227512,-51756,11283162300,9219129350,-2064032950,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,032500,케이엠더블유,904730,777304,-127426,15998475530,13867948270,-2130527260,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,000250,삼천당제약,97933,84296,-13637,15547367450,13397211900,-2150155550,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,014620,성광벤드,376402,314283,-62119,12457135600,10293756475,-2163379125,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,437730,삼현,647374,596540,-50834,30737071800,28568788525,-2168283275,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,100790,미래에셋벤처투자,1216734,1086519,-130215,20735954595,18564043940,-2171910655,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,068760,셀트리온제약,454436,397515,-56921,17723685450,15514856900,-2208828550,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,222800,심텍,609205,589231,-19974,77473865650,74937997100,-2535868550,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,399720,가온칩스,161073,100106,-60967,6731944200,4143578125,-2588366075,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,137400,피엔티,246349,154942,-91407,7134899475,4489619925,-2645279550,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,225570,넥슨게임즈,355570,123297,-232273,4081850580,1416797560,-2665053020,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,445680,큐리옥스바이오시스템즈,179591,122878,-56713,8498977425,5808700575,-2690276850,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,003380,하림지주,705843,452707,-253136,7879771165,5055480730,-2824290435,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,095340,ISC,270125,254547,-15578,50116341250,47097085900,-3019255350,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,466100,클로봇,482502,348275,-134227,11111515900,8089175925,-3022339975,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,043260,성호전자,7665308,7627098,-38210,172676378170,169465801620,-3210576550,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,064760,티씨케이,108883,96792,-12091,28814708000,25534621000,-3280087000,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,204270,제이앤티씨,887424,740252,-147172,19975926600,16605980825,-3369945775,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,189300,인텔리안테크,202370,149807,-52563,13452436600,9915820200,-3536616400,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,214150,클래시스,484807,370441,-114366,15267557275,11650071425,-3617485850,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,328130,루닛,1244444,792000,-452444,10840798070,6869215945,-3971582125,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,112040,위메이드,741393,449403,-291990,11786822735,7090988595,-4695834140,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,247540,에코프로비엠,698685,648435,-50250,72975491800,67861975850,-5113515950,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,032820,우리기술,5802873,5382400,-420473,77966225740,72717814040,-5248411700,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,161580,필옵틱스,386122,217829,-168293,12228798700,6835044075,-5393754625,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,035900,JYP Ent.,349948,209272,-140676,13622636225,8156808725,-5465827500,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,131970,두산테스나,568150,477859,-90291,45422780750,38342900000,-7079880750,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,122870,와이지엔터테인먼트,286342,121091,-165251,12680196625,5355707475,-7324489150,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,098460,고영,1615228,1343339,-271889,44813365500,37406013425,-7407352075,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,295310,에이치브이엠,409627,268967,-140660,23364487050,15256959300,-8107527750,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,058470,리노공업,1021030,866746,-154284,67753205300,57689002400,-10064202900,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,178320,서진시스템,1376571,1067324,-309247,48005216150,37172769775,-10832446375,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,251970,펌텍코리아,305675,124213,-181462,18396577650,7378446100,-11018131550,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,050890,쏠리드,4585136,3321143,-1263993,42614085655,31194919990,-11419165665,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,083650,비에이치아이,660814,471769,-189045,42679457900,30455663150,-12223794750,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,310210,보로노이,211183,121664,-89519,29481991200,17099833250,-12382157950,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,108490,로보티즈,479559,440142,-39417,154574683500,141864701750,-12709981750,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,041510,에스엠,396591,222182,-174409,33741987100,18714846100,-15027141000,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,145020,휴젤,181805,113751,-68054,40523228250,25398589250,-15124639000,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,417200,LS머트리얼즈,4359409,3192700,-1166709,56189207130,41038814855,-15150392275,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,218410,RFHIC,1286027,989364,-296663,70391260575,54434723850,-15956536725,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,028300,HLB,1785438,1246716,-538722,55053868825,38614088475,-16439780350,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,131290,티에스이,136988,65541,-71447,33503261750,15935813250,-17567448500,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,226950,올릭스,613884,364848,-249036,65568285500,39353192550,-26215092950,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,086520,에코프로,938612,615111,-323501,77011377750,50606007450,-26405370300,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,241710,코스메카코리아,352518,150625,-201893,46510777450,19826091450,-26684686000,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,257720,실리콘투,1966122,975731,-990391,86204466375,42074164600,-44130301775,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,foreign,036930,주성엔지니어링,1681073,1311947,-369126,338437206750,264359516100,-74077690650,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,226950,올릭스,218327,534173,315846,23497952600,57880245300,34382292700,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,257720,실리콘투,485568,1202492,716924,20886289100,53511433675,32625144575,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,241710,코스메카코리아,76485,277659,201174,10127190900,36728882800,26601691900,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,218410,RFHIC,444794,755069,310275,24719649825,42051010425,17331360600,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,251970,펌텍코리아,113626,355065,241439,6804952150,21502572850,14697620700,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,058470,리노공업,484759,678843,194084,32217498200,45274562250,13057064050,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,089970,브이엠,391105,633684,242579,19895392250,32515539500,12620147250,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,420770,기가비스,184700,291648,106948,18430668200,29922900200,11492232000,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,183300,코미코,230281,517018,286737,6536515900,15197557250,8661041350,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,036540,SFA반도체,6053890,7096458,1042568,50851019735,59500623060,8649603325,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,277810,레인보우로보틱스,55965,74252,18287,24050061250,31964063500,7914002250,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,403870,HPSP,708795,856090,147295,37433981600,45327180400,7893198800,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,295310,에이치브이엠,98631,220661,122030,5767796950,12912874100,7145077150,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,043260,성호전자,3751133,4034411,283278,85260694600,92390623950,7129929350,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,041510,에스엠,105163,174468,69305,8941777450,15188274550,6246497100,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,166090,하나머티리얼즈,106892,213372,106480,5661980150,11462133750,5800153600,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,417200,LS머트리얼즈,500915,943738,442823,6458146275,12215246105,5757099830,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,053800,안랩,28656,113986,85330,1882228000,7246377200,5364149200,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,056190,SFA,132598,310670,178072,3644055500,8662713275,5018657775,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,121600,나노신소재,70352,158877,88525,3521944575,8154483600,4632539025,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,437730,삼현,180564,285612,105048,8582521925,13148603800,4566081875,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,082920,비츠로셀,199206,356564,157358,5607877575,10067085800,4459208225,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,086520,에코프로,765715,812271,46556,62792866000,67146722800,4353856800,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,067310,하나마이크론,439235,526285,87050,15543419575,19398858100,3855438525,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,096530,씨젠,147733,260301,112568,4803264925,8511610300,3708345375,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,178320,서진시스템,220006,321795,101789,7686697125,11390281850,3703584725,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,035900,JYP Ent.,79789,166114,86325,3110948450,6486385650,3375437200,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,225570,넥슨게임즈,53232,313368,260136,611316415,3603801115,2992484700,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,039200,오스코텍,93345,174647,81302,3328090925,6274559975,2946469050,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,131970,두산테스나,267670,291439,23769,20944440850,23697972550,2753531700,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,064760,티씨케이,71062,81136,10074,18721905250,21472541000,2750635750,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,014620,성광벤드,115452,186548,71096,3804359675,6286789475,2482429800,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,214150,클래시스,90430,162913,72483,2858733975,5177721225,2318987250,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,003380,하림지주,317420,523564,206144,3552782390,5860865150,2308082760,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,263750,펄어비스,131914,191290,59376,4592579000,6721167675,2128588675,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,030530,원익홀딩스,107892,189896,82004,2672267975,4759092100,2086824125,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,056080,유진로봇,180152,361794,181642,2142707885,4220920010,2078212125,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,032820,우리기술,681597,832413,150816,9074552910,11106182800,2031629890,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,098460,고영,295390,367406,72016,8151645800,10158711725,2007065925,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,310210,보로노이,112310,125831,13521,15758458100,17735832350,1977374250,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,000250,삼천당제약,65534,76588,11054,10377718050,12167735050,1790017000,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,078600,대주전자재료,47467,60299,12832,4082828350,5219327450,1136499100,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,189300,인텔리안테크,40057,57137,17080,2657665450,3787691550,1130026100,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,240810,원익IPS,610005,611180,1175,69059263400,70124346250,1065082850,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,328130,루닛,108737,221941,113204,933512140,1900354880,966842740,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,171090,선익시스템,24165,37400,13235,1666447950,2629160800,962712850,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,137400,피엔티,70849,102402,31553,2057358675,2992659025,935300350,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,358570,지아이이노베이션,220427,307039,86612,1899011395,2788569170,889557775,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,032500,케이엠더블유,62520,111395,48875,1083435600,1959747345,876311745,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,006730,서부T&D,238209,312655,74446,2715792700,3583747340,867954640,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,215200,메가스터디교육,21576,46116,24540,745335350,1601749100,856413750,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,050890,쏠리드,78243,170922,92679,715238690,1571364920,856126230,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,211050,인카금융서비스,54108,132420,78312,567908400,1404951460,837043060,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,399720,가온칩스,11275,31054,19779,461305925,1261009075,799703150,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,319400,현대무벡스,296056,348963,52907,6504566000,7300342350,795776350,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,140860,파크시스템스,12408,15243,2835,3138158750,3887600750,749442000,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,035760,CJ ENM,121112,137750,16638,4530492750,5208526750,678034000,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,445680,큐리옥스바이오시스템즈,17317,31006,13689,821119850,1495608500,674488650,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,122870,와이지엔터테인먼트,140792,154589,13797,6233824150,6888417200,654593050,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,352480,씨앤씨인터내셔널,6549,30260,23711,142318020,667126700,524808680,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,007390,네이처셀,110629,131368,20739,2759543100,3277260425,517717325,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,293490,카카오게임즈,188576,235237,46661,1771523830,2269016425,497492595,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,112040,위메이드,291303,322981,31678,4668150015,5163739670,495589655,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,005290,동진쎄미켐,169000,179061,10061,6763353250,7229283325,465930075,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,125490,한라캐스트,45910,86730,40820,525096430,989596465,464500035,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,039030,이오테크닉스,163107,162688,-419,73224235250,73676573250,452338000,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,036810,에프에스티,13498,27462,13964,350231700,729137500,378905800,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,085660,차바이오텍,133199,179294,46095,1043071290,1418140335,375069045,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,090710,휴림로봇,128626,183515,54889,782895350,1142973840,360078490,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,095660,네오위즈,35586,54284,18698,639119630,982577690,343458060,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,068760,셀트리온제약,64314,71533,7219,2515733550,2804701675,288968125,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,038500,삼표시멘트,95061,136817,41756,650743455,937589330,286845875,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,388720,유일로보틱스,11827,15252,3425,806696300,1056529850,249833550,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,348210,넥스틴,42585,50400,7815,1310433425,1552323500,241890075,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,048410,현대바이오,461172,497128,35956,3084307300,3317905475,233598175,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,036620,감성코퍼레이션,161541,215700,54159,609240427,822361419,213120992,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,060370,LS마린솔루션,86227,92523,6296,2886260075,3059107225,172847150,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,161580,필옵틱스,24433,29643,5210,760845700,930868675,170022975,KRX MDCSTAT02401_OUT
