period_type,universe,investor,code,name,sell_volume,buy_volume,net_volume,sell_value,buy_value,net_value,source
weekly,KOSDAQ150,institution,032190,다우데이타,8035,4708,-3327,160014590,93683200,-66331390,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,171090,선익시스템,3770,2699,-1071,265698600,189530150,-76168450,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,042000,카페24,9152,3550,-5602,138087820,53982380,-84105440,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,099320,쎄트렉아이,2964,1813,-1151,225242100,136688800,-88553300,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,214370,케어젠,10891,8364,-2527,438856025,337819900,-101036125,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,348210,넥스틴,7595,4193,-3402,247614950,137127600,-110487350,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,166090,하나머티리얼즈,22774,20623,-2151,1289709950,1173484200,-116225750,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,032820,우리기술,72154,63798,-8356,993213375,870017980,-123195395,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,323280,태성,8654,5795,-2859,392591550,263972200,-128619350,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,035900,JYP Ent.,21445,17999,-3446,821747225,690538500,-131208725,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,466100,클로봇,12096,5931,-6165,281524050,138963475,-142560575,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,035760,CJ ENM,15398,11525,-3873,586310250,441646325,-144663925,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,009520,포스코엠텍,26791,14770,-12021,337801650,186427200,-151374450,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,358570,지아이이노베이션,32592,16177,-16415,309689410,153003010,-156686400,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,100790,미래에셋벤처투자,16444,5118,-11326,277096765,86456030,-190640735,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,194480,데브시스터즈,22002,8400,-13602,312868060,119565870,-193302190,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,290650,엘앤씨바이오,9123,4878,-4245,417082400,223186750,-193895650,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,0009K0,에임드바이오,24950,15262,-9688,537446800,329296350,-208150450,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,388720,유일로보틱스,5104,1847,-3257,353491500,128761950,-224729550,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,052400,코나아이,9301,3189,-6112,353167925,121139200,-232028725,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,399720,가온칩스,9863,4432,-5431,431627875,195262275,-236365600,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,278280,천보,8444,1706,-6738,300699625,60822500,-239877125,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,084370,유진테크,34258,32081,-2177,4772691050,4496475250,-276215800,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,213420,덕산네오룩스,21283,11674,-9609,628882800,345456975,-283425825,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,089970,브이엠,77572,71538,-6034,4230565950,3899748900,-330817050,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,293490,카카오게임즈,70926,26626,-44300,639027625,239930270,-399097355,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,251970,펌텍코리아,32018,24478,-7540,1913264050,1465257200,-448006850,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,140860,파크시스템스,5061,3131,-1930,1277008500,791949000,-485059500,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,319400,현대무벡스,44329,20926,-23403,962499475,453860850,-508638625,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,074600,원익QnC,84958,63248,-21710,2422861275,1803792250,-619069025,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,078600,대주전자재료,16782,6580,-10202,1479652800,580654900,-898997900,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,122870,와이지엔터테인먼트,46107,21925,-24182,2007921375,955077850,-1052843525,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,064760,티씨케이,18860,14260,-4600,5017117750,3800582500,-1216535250,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,178320,서진시스템,88324,50674,-37650,2875606775,1658806225,-1216800550,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,237690,에스티팜,22427,8048,-14379,2045652400,734872700,-1310779700,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,036540,SFA반도체,3231118,3097409,-133709,34181739390,32668460255,-1513279135,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,204270,제이앤티씨,72981,12460,-60521,1831262025,314783350,-1516478675,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,080220,제주반도체,49489,28164,-21325,3691620500,2113241500,-1578379000,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,090360,로보스타,23994,2275,-21719,1875626300,178014400,-1697611900,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,141080,리가켐바이오,45202,22879,-22323,3697753550,1871130750,-1826622800,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,310210,보로노이,35948,21650,-14298,5482853450,3303226200,-2179627250,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,036930,주성엔지니어링,63869,49069,-14800,13138297500,10104788500,-3033509000,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,089030,테크윙,144882,76692,-68190,6897058475,3663597050,-3233461425,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,247540,에코프로비엠,66904,35294,-31610,6899872950,3642224550,-3257648400,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,347850,디앤디파마텍,90267,15777,-74490,4026022475,703988175,-3322034300,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,145020,휴젤,21528,4779,-16749,4484519250,994007500,-3490511750,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,043260,성호전자,654147,504040,-150107,17446998025,13457631975,-3989366050,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,058610,에스피지,47656,7189,-40467,4744779950,716694150,-4028085800,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,031980,피에스케이홀딩스,46556,20586,-25970,7730632950,3430230000,-4300402950,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,298380,에이비엘바이오,119424,31476,-87948,6453240600,1700265750,-4752974850,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,058470,리노공업,165535,83439,-82096,11524369500,5817509500,-5706860000,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,214450,파마리서치,24912,5509,-19403,8091468250,1793758250,-6297710000,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,083650,비에이치아이,114909,11243,-103666,7121338600,695434200,-6425904400,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,108490,로보티즈,41556,18146,-23410,12749746500,5579941750,-7169804750,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,226950,올릭스,119876,50600,-69276,13031589700,5553255800,-7478333900,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,475830,오름테라퓨틱,759436,449476,-309960,20550387725,11896244175,-8654143550,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,086520,에코프로,244534,89614,-154920,19555467000,7171441100,-12384025900,KRX MDCSTAT02401_OUT
weekly,KOSDAQ150,institution,257720,실리콘투,402308,86500,-315808,16442167250,3542068125,-12900099125,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,005930,삼성전자,12480336,14928585,2448249,3287113853308,3969601767308,682487914000,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,000660,SK하이닉스,3311174,3680880,369706,6152347778699,6821804337699,669456559000,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,402340,SK스퀘어,503085,708971,205886,550626800000,775444466000,224817666000,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,009150,삼성전기,660537,731207,70670,927582171500,1027325243500,99743072000,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,010120,LS ELECTRIC,367739,626207,258468,76984276000,131121340750,54137064750,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,298040,효성중공업,38222,51207,12985,111228323500,149111359500,37883036000,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,042700,한미반도체,363247,505724,142477,85540919250,119099488250,33558569000,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,062040,산일전기,163936,205645,41709,34065174250,42884144750,8818970500,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,018260,삼성에스디에스,158704,195542,36838,35051327500,43222458000,8171130500,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,004170,신세계,61619,81228,19609,22324161000,29480998500,7156837500,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,278470,에이피알,206896,225041,18145,75726575750,82338118500,6611542750,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,207940,삼성바이오로직스,37533,41182,3649,52445663000,57544400500,5098737500,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,443060,HD현대마린솔루션,263975,282554,18579,64335706250,68826480750,4490774500,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,011070,LG이노텍,179531,186154,6623,94553862500,98429827500,3875965000,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,161890,한국콜마,177119,199135,22016,25814980900,29024381350,3209400450,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,039490,키움증권,31039,43093,12054,8156227500,11330898750,3174671250,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,192820,코스맥스,53733,65009,11276,14711382000,17785373750,3073991750,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,010950,S-Oil,398400,418100,19700,60562844450,63624445700,3061601250,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,078930,GS,273498,297525,24027,31128308800,33834491350,2706182550,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,066570,LG전자,739450,751199,11749,147202369500,149788630150,2586260650,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,016360,삼성증권,403040,430091,27051,34543702650,37039436400,2495733750,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,064400,LG씨엔에스,240345,274908,34563,16823740900,19290392000,2466651100,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,033780,KT&G,298218,310839,12621,51486933900,53692906300,2205972400,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,454910,두산로보틱스,90359,116245,25886,6292201550,8098598650,1806397100,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,307950,현대오토에버,16230,20861,4631,5944939500,7632772750,1687833250,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,011200,HMM,1167535,1238212,70677,24472214050,26087286100,1615072050,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,373220,LG에너지솔루션,227049,230603,3554,81601218000,83059642000,1458424000,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,004370,농심,81929,85453,3524,32084700750,33501573000,1416872250,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,002380,KCC,31502,34466,2964,14671239750,16060416500,1389176750,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,093370,후성,1790848,1847801,56953,25795286900,26775937765,980650865,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,001450,현대해상,702209,720816,18607,34188296300,35086885950,898589650,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,251270,넷마블,166444,186391,19947,5759798100,6457552550,697754450,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,192080,더블유게임즈,40873,52682,11809,2376666550,3061797450,685130900,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,001040,CJ,224205,228480,4275,28793128100,29333735650,540607550,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,007070,GS리테일,698793,715005,16212,16322047050,16693602225,371555175,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,285130,SK케미칼,58226,63076,4850,2982957500,3228986950,246029450,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,017670,SK텔레콤,1658908,1661078,2170,147356326150,147559489300,203163150,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,204320,HL만도,258773,260695,1922,12386022225,12506763650,120741425,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,071970,HD현대마린엔진,154837,156826,1989,7964767250,8072316600,107549350,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,103140,풍산,61091,61742,651,4827361100,4909594050,82232950,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,280360,롯데웰푸드,17825,17736,-89,2272528750,2260527500,-12001250,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,268280,미원에스씨,429,258,-171,56630800,34074800,-22556000,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,002840,미원상사,1129,900,-229,152008900,120844000,-31164900,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,007700,F&F홀딩스,8531,3579,-4952,115908710,48705530,-67203180,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,003030,세아제강지주,13584,12905,-679,1469926900,1383902800,-86024100,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,005420,코스모화학,54267,43302,-10965,562050790,449082480,-112968310,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,071320,지역난방공사,14141,12640,-1501,1087157800,971564900,-115592900,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,008730,율촌화학,256394,247976,-8418,3860351595,3732409260,-127942335,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,009420,한올바이오파마,146399,143972,-2427,7015911125,6877308425,-138602700,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,030200,KT,125235,122552,-2683,6685077258,6543824208,-141253050,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,003240,태광산업,847,657,-190,763067500,590568000,-172499500,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,002030,아세아,1482,632,-850,323655000,137436000,-186219000,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,014820,동원시스템즈,18548,9286,-9262,394435925,196891000,-197544925,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,032830,삼성생명,620462,619236,-1226,179165653500,178867867250,-297786250,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,006040,동원산업,30628,21991,-8637,1093493075,784190200,-309302875,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,003090,대웅,70631,50581,-20050,1116330035,800210740,-316119295,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,137310,에스디바이오센서,199175,136714,-62461,1204717745,829349165,-375368580,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,026960,동서,48415,33623,-14792,1232521200,856447350,-376073850,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,005830,DB손해보험,472244,470038,-2206,88628441550,88243863300,-384578250,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,009240,한샘,26288,16225,-10063,1031724700,635316250,-396408450,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,009970,영원무역홀딩스,20479,17926,-2553,3412596200,2984856450,-427739750,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,282330,BGF리테일,182160,178999,-3161,25189145650,24747779200,-441366450,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,298020,효성티앤씨,10985,9580,-1405,3559829000,3104966250,-454862750,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,069260,TKG휴켐스,54732,26314,-28418,885662015,424737920,-460924095,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,001680,대상,98024,68353,-29671,1744465705,1215743140,-528722565,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,300720,한일시멘트,58645,24701,-33944,953228545,400813160,-552415385,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,000080,하이트진로,118242,76652,-41590,1764409395,1146220890,-618188505,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,361610,SK아이이테크놀로지,659381,615004,-44377,10406799550,9729310710,-677488840,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,005300,롯데칠성,17206,9999,-7207,1624942300,945104300,-679838000,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,096770,SK이노베이션,440460,435979,-4481,60883668750,60203470550,-680198200,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,006280,녹십자,115851,109726,-6125,14158616000,13451253900,-707362100,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,069620,대웅제약,17179,10161,-7018,1886402000,1118205950,-768196050,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,004000,롯데정밀화학,69117,50823,-18294,3081330150,2265696700,-815633450,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,028670,팬오션,2047245,1891785,-155460,11894789120,10981786305,-913002815,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,007310,오뚜기,6316,3403,-2913,1994147500,1071722750,-922424750,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,139480,이마트,103767,90459,-13308,7630977600,6659807550,-971170050,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,001800,오리온홀딩스,94605,54206,-40399,2291192100,1310659275,-980532825,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,006650,대한유화,45917,36029,-9888,4518879350,3537538250,-981341100,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,017960,한국카본,121618,73901,-47717,2551893225,1544452800,-1007440425,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,071050,한국금융지주,204964,199247,-5717,37479085100,36455064100,-1024021000,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,112610,씨에스윈드,297824,277495,-20329,15305751325,14245937350,-1059813975,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,000240,한국앤컴퍼니,107160,62157,-45003,2628775058,1524068108,-1104706950,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,002790,아모레퍼시픽홀딩스,643115,598064,-45051,16760203925,15590397025,-1169806900,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,298050,HS효성첨단소재,15802,8575,-7227,2607367700,1407428100,-1199939600,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,011210,현대위아,110617,88353,-22264,5999253550,4787640800,-1211612750,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,000670,영풍,138025,110204,-27821,6422953925,5154125900,-1268828025,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,004990,롯데지주,569187,513946,-55241,13973335875,12623399100,-1349936775,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,302440,SK바이오사이언스,92723,54511,-38212,3298184775,1937396975,-1360787800,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,457190,이수스페셜티케미컬,65174,43475,-21699,4221562750,2826156750,-1395406000,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,012750,에스원,109735,92361,-17374,9131624000,7680135950,-1451488050,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,073240,금호타이어,1229710,1006109,-223601,8613291515,7108754755,-1504536760,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,000120,CJ대한통운,197001,175031,-21970,13900577700,12346776200,-1553801500,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,034230,파라다이스,337544,173330,-164214,3250230695,1664470910,-1585759785,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,185750,종근당,44103,19001,-25102,2834191700,1221952850,-1612238850,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,005850,에스엘,73877,41319,-32558,3690843475,2065826300,-1625017175,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,081660,미스토홀딩스,778153,732981,-45172,29611365100,27888122250,-1723242850,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,111770,영원무역,144142,118335,-25807,10366697400,8509276700,-1857420700,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,450080,에코프로머티,201449,147344,-54105,7002208750,5136511375,-1865697375,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,017800,현대엘리베이터,79498,53617,-25881,5850842900,3945330900,-1905512000,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,011780,금호석유화학,127720,111715,-16005,15282186650,13359842950,-1922343700,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,036460,한국가스공사,248328,193266,-55062,8824336175,6856957200,-1967378975,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,006800,미래에셋증권,863233,797965,-65268,27367612075,25319843050,-2047769025,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,329180,HD현대중공업,190950,187369,-3581,87306350000,85156677000,-2149673000,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,011790,SKC,88129,63383,-24746,7739342750,5573108750,-2166234000,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,008930,한미사이언스,528002,482600,-45402,25708520400,23512235850,-2196284550,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,000880,한화,244559,228039,-16520,32529899300,30292641050,-2237258250,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,000210,DL,70688,28248,-42440,3815586550,1511095100,-2304491450,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,175330,JB금융지주,991758,915930,-75828,30982713575,28631951850,-2350761725,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,001430,세아베스틸지주,160967,107431,-53536,7228127125,4834956575,-2393170550,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,086280,현대글로비스,202854,190252,-12602,41090447600,38574337250,-2516110350,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,259960,크래프톤,140882,127654,-13228,28690817550,26036483500,-2654334050,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,036570,NC,67476,54623,-12853,14101971000,11400510250,-2701460750,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,139130,iM금융지주,1179864,1020145,-159719,21367739635,18492717240,-2875022395,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,018880,한온시스템,3196861,2291405,-905456,10823213069,7811736241,-3011476828,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,003490,대한항공,2026557,1918831,-107726,59112535775,56014471025,-3098064750,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,161390,한국타이어앤테크놀로지,686449,629465,-56984,41025180950,37703762550,-3321418400,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,022100,포스코DX,388475,223543,-164932,8063357600,4636490075,-3426867525,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,377300,카카오페이,398780,310677,-88103,16027552375,12497048400,-3530503975,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,051600,한전KPS,449292,372756,-76536,20946212575,17357990300,-3588222275,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,138930,BNK금융지주,2370827,2130056,-240771,37036222435,33266474250,-3769748185,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,066970,엘앤에프,287630,255350,-32280,31556296500,27662862400,-3893434100,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,007340,DN오토모티브,185556,105718,-79838,9103321500,5187986650,-3915334850,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,120110,코오롱인더,170753,102775,-67978,9830431350,5901048550,-3929382800,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,051900,LG생활건강,102182,88700,-13482,30132919500,26154464250,-3978455250,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,023530,롯데쇼핑,148758,109231,-39527,16748554850,12263200900,-4485353950,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,035250,강원랜드,502517,187704,-314813,7215627605,2686539325,-4529088280,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,029780,삼성카드,190350,84733,-105617,8308740400,3693928700,-4614811700,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,003550,LG,353317,311354,-41963,39503009500,34823624000,-4679385500,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,088350,한화생명,2559901,1735833,-824068,15023660125,10142731650,-4880928475,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,138040,메리츠금융지주,315935,276216,-39719,40245717700,35231859750,-5013857950,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,014680,한솔케미칼,106914,83336,-23578,23045304250,17944001000,-5101303250,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,180640,한진칼,89825,52954,-36871,12463230500,7342077100,-5121153400,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,034730,SK,248019,238288,-9731,136360343500,131178936000,-5181407500,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,097950,CJ제일제당,119437,89638,-29799,20958107250,15726155950,-5231951300,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,021240,코웨이,661958,610540,-51418,67154195150,61870460350,-5283734800,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,010130,고려아연,25257,20557,-4700,28441730000,23143072500,-5298657500,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,008770,호텔신라,669951,535691,-134260,27267323050,21835776200,-5431546850,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,000990,DB하이텍,470618,425684,-44934,59800462200,53927841050,-5872621150,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,009830,한화솔루션,1585775,1363633,-222142,44733291775,38572233375,-6161058400,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,003230,삼양식품,37352,32267,-5085,48401202000,41893933000,-6507269000,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,034220,LG디스플레이,4610440,3789316,-821124,38867350920,31980981385,-6886369535,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,011170,롯데케미칼,213743,105632,-108111,13613338750,6724443550,-6888895200,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,030000,제일기획,1920239,1516924,-403315,33262889570,26262607970,-7000281600,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,005940,NH투자증권,796733,523465,-273268,20547183350,13471168625,-7076014725,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,009540,HD한국조선해양,222544,201603,-20941,75262016580,68184683080,-7077333500,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,069960,현대백화점,126789,52679,-74110,12614547250,5222483850,-7392063400,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,0126Z0,삼성에피스홀딩스,56056,33201,-22855,18420514250,10898077750,-7522436500,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,028260,삼성물산,410228,386952,-23276,146630728000,138717935500,-7912792500,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,047810,한국항공우주,883911,822599,-61312,114715673950,106782418550,-7933255400,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,271560,오리온,312022,238154,-73868,34787518000,26560403550,-8227114450,KRX MDCSTAT02401_OUT
